"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","366","Ponte Grande","3/1/2020 - 3/31/2020, Every day, Daily Average",1053,693,1597
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","367","Gopouva","3/1/2020 - 3/31/2020, Every day, Daily Average",1456,984,2153
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","368","Vila São Rafael","3/1/2020 - 3/31/2020, Every day, Daily Average",1323,849,2061
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","369","Vila Rosália","3/1/2020 - 3/31/2020, Every day, Daily Average",1730,1147,2607
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","370","André Luiz","3/1/2020 - 3/31/2020, Every day, Daily Average",1945,1373,2755
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","371","Jardim Santa Clara","3/1/2020 - 3/31/2020, Every day, Daily Average",2017,1485,2737
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","372","Parque CECAP","3/1/2020 - 3/31/2020, Every day, Daily Average",1795,1193,2699
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","373","Taboão","3/1/2020 - 3/31/2020, Every day, Daily Average",2099,1459,3018
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","374","Aeroporto","3/1/2020 - 3/31/2020, Every day, Daily Average",1725,1191,2496
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","375","Jardim Presidente Dutra","3/1/2020 - 3/31/2020, Every day, Daily Average",1947,1267,2989
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","376","Baquirivu","3/1/2020 - 3/31/2020, Every day, Daily Average",2152,1444,3205
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","377","Água Chata","3/1/2020 - 3/31/2020, Every day, Daily Average",1970,1276,3039
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","378","Pimentas","3/1/2020 - 3/31/2020, Every day, Daily Average",1708,1123,2596
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","379","Cabuçu","3/1/2020 - 3/31/2020, Every day, Daily Average",1905,1227,2955
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","380","Invernada","3/1/2020 - 3/31/2020, Every day, Daily Average",2431,1686,3504
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","382","Chácaras Bananal","3/1/2020 - 3/31/2020, Every day, Daily Average",2884,1972,4216
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","383","Estrada de Nazaré Paulista","3/1/2020 - 3/31/2020, Every day, Daily Average",2712,1574,4672
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","387","Arujá","3/1/2020 - 3/31/2020, Every day, Daily Average",2466,1760,3455
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","388","Fazenda Velha","3/1/2020 - 3/31/2020, Every day, Daily Average",2525,1827,3488
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","393","Santos Dumont","3/1/2020 - 3/31/2020, Every day, Daily Average",3895,2789,5439
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","395","Poá","3/1/2020 - 3/31/2020, Every day, Daily Average",3551,2434,5178
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","396","Itaquaquecetuba","3/1/2020 - 3/31/2020, Every day, Daily Average",3129,2185,4480
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","397","Quinta da Boa Vista","3/1/2020 - 3/31/2020, Every day, Daily Average",2333,1615,3368
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","398","Bonsucesso","3/1/2020 - 3/31/2020, Every day, Daily Average",2291,1535,3417
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","399","Pinheirinho","3/1/2020 - 3/31/2020, Every day, Daily Average",2506,1745,3598
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","400","Miguel Badra","3/1/2020 - 3/31/2020, Every day, Daily Average",3055,1791,5209
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","405","Estudantes","3/1/2020 - 3/31/2020, Every day, Daily Average",3194,2531,4030
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","407","Brás Cubas","3/1/2020 - 3/31/2020, Every day, Daily Average",3617,3004,4354
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","409","Jardim Graziella","3/1/2020 - 3/31/2020, Every day, Daily Average",2784,2126,3644
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","410","Itapeti","3/1/2020 - 3/31/2020, Every day, Daily Average",2824,2166,3680
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","417","Santa Paula","3/1/2020 - 3/31/2020, Every day, Daily Average",2329,1750,3098
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","418","Vila Gerti","3/1/2020 - 3/31/2020, Every day, Daily Average",2600,2016,3352
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","419","Estrada das Lágrimas","3/1/2020 - 3/31/2020, Every day, Daily Average",2383,1845,3076
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","420","Santo Antônio","3/1/2020 - 3/31/2020, Every day, Daily Average",2235,1646,3034
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","421","São Caetano do Sul","3/1/2020 - 3/31/2020, Every day, Daily Average",1980,1433,2735
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","422","Santo André","3/1/2020 - 3/31/2020, Every day, Daily Average",2945,2200,3941
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","423","Vila Gilda","3/1/2020 - 3/31/2020, Every day, Daily Average",3134,2111,4651
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","424","Valparaíso","3/1/2020 - 3/31/2020, Every day, Daily Average",2739,1994,3761
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","425","Sacadura Cabral","3/1/2020 - 3/31/2020, Every day, Daily Average",2761,1942,3924
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","426","Campestre","3/1/2020 - 3/31/2020, Every day, Daily Average",2866,2121,3872
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","427","Utinga","3/1/2020 - 3/31/2020, Every day, Daily Average",2431,1779,3320
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","428","Vila Lucinda","3/1/2020 - 3/31/2020, Every day, Daily Average",2866,2216,3706
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","429","Parque Oratório","3/1/2020 - 3/31/2020, Every day, Daily Average",3061,2444,3832
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","430","Parque das Nações","3/1/2020 - 3/31/2020, Every day, Daily Average",2976,2229,3972
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","431","Jardim do Estádio","3/1/2020 - 3/31/2020, Every day, Daily Average",3628,2752,4781
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","432","Carijós","3/1/2020 - 3/31/2020, Every day, Daily Average",3473,2660,4533
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","433","Parque do Pedroso","3/1/2020 - 3/31/2020, Every day, Daily Average",4175,2989,5830
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","435","Capuava","3/1/2020 - 3/31/2020, Every day, Daily Average",3475,2622,4604
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","436","Mauá","3/1/2020 - 3/31/2020, Every day, Daily Average",3829,2948,4972
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","437","Jardim Zaíra","3/1/2020 - 3/31/2020, Every day, Daily Average",3473,2721,4432
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","440","Ribeirão Pires","3/1/2020 - 3/31/2020, Every day, Daily Average",4648,3360,6427
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","445","Planalto","3/1/2020 - 3/31/2020, Every day, Daily Average",2571,1868,3536
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","446","Paulicéia","3/1/2020 - 3/31/2020, Every day, Daily Average",2328,1683,3220
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","447","Rudge Ramos","3/1/2020 - 3/31/2020, Every day, Daily Average",2438,1658,3583
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","448","Baeta Neves","3/1/2020 - 3/31/2020, Every day, Daily Average",2581,1835,3628
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","449","São Bernardo do Campo","3/1/2020 - 3/31/2020, Every day, Daily Average",2712,1993,3689
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","450","Montanhão","3/1/2020 - 3/31/2020, Every day, Daily Average",3172,2335,4307
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","451","Demarchi","3/1/2020 - 3/31/2020, Every day, Daily Average",2904,2124,3968
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","452","Riacho Grande","3/1/2020 - 3/31/2020, Every day, Daily Average",3625,2531,5191
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","453","Caminho do Mar","3/1/2020 - 3/31/2020, Every day, Daily Average",3267,2494,4278
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","454","Reservatório Billings","3/1/2020 - 3/31/2020, Every day, Daily Average",3312,2286,4798
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","455","Diadema","3/1/2020 - 3/31/2020, Every day, Daily Average",2684,1997,3606
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","456","Jardim das Nações","3/1/2020 - 3/31/2020, Every day, Daily Average",2792,2000,3897
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","457","Piraporinha","3/1/2020 - 3/31/2020, Every day, Daily Average",3020,2080,4384
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","458","Vila Conceição","3/1/2020 - 3/31/2020, Every day, Daily Average",2780,2008,3848
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","459","Eldorado","3/1/2020 - 3/31/2020, Every day, Daily Average",2987,2108,4231
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","460","Taboão da Serra","3/1/2020 - 3/31/2020, Every day, Daily Average",2645,1987,3520
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","461","Jardim Irapuã","3/1/2020 - 3/31/2020, Every day, Daily Average",2857,2203,3704
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","462","Parque Pinheiros","3/1/2020 - 3/31/2020, Every day, Daily Average",2762,2181,3496
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","463","Parque Industrial","3/1/2020 - 3/31/2020, Every day, Daily Average",2866,2263,3629
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","464","Santo Eduardo","3/1/2020 - 3/31/2020, Every day, Daily Average",3350,2696,4162
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","465","São Marcos","3/1/2020 - 3/31/2020, Every day, Daily Average",2659,2044,3458
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","466","Embu das Artes","3/1/2020 - 3/31/2020, Every day, Daily Average",2527,1958,3261
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","467","Ressaca","3/1/2020 - 3/31/2020, Every day, Daily Average",2836,2132,3771
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","468","Itapecerica da Serra","3/1/2020 - 3/31/2020, Every day, Daily Average",3260,2442,4351
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","469","Jardim Petrópolis","3/1/2020 - 3/31/2020, Every day, Daily Average",3707,2869,4789
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","470","Embu-Mirim","3/1/2020 - 3/31/2020, Every day, Daily Average",2901,2267,3711
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","472","Embu-Guaçu","3/1/2020 - 3/31/2020, Every day, Daily Average",4530,3777,5432
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","476","Barueri","3/1/2020 - 3/31/2020, Every day, Daily Average",1866,1401,2485
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","477","Aphaville","3/1/2020 - 3/31/2020, Every day, Daily Average",1618,1207,2168
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","478","Tamboré","3/1/2020 - 3/31/2020, Every day, Daily Average",1663,1242,2225
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","479","Antônio João","3/1/2020 - 3/31/2020, Every day, Daily Average",2047,1528,2742
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","480","Vutopoca","3/1/2020 - 3/31/2020, Every day, Daily Average",2430,1772,3331
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","481","Jardim Silveira","3/1/2020 - 3/31/2020, Every day, Daily Average",2476,1879,3261
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","482","Jardim Belval","3/1/2020 - 3/31/2020, Every day, Daily Average",2221,1730,2850
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","483","Morada dos Lagos","3/1/2020 - 3/31/2020, Every day, Daily Average",1939,1492,2519
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","484","Cidade Ariston","3/1/2020 - 3/31/2020, Every day, Daily Average",2186,1629,2933
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","485","Carapicuíba","3/1/2020 - 3/31/2020, Every day, Daily Average",1710,1280,2284
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","486","Jardim Planalto","3/1/2020 - 3/31/2020, Every day, Daily Average",2052,1574,2674
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","487","Aldeia de Carapicuíba","3/1/2020 - 3/31/2020, Every day, Daily Average",1833,1389,2417
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","488","Estrada do Jacarandá","3/1/2020 - 3/31/2020, Every day, Daily Average",2638,2119,3283
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","489","Osasco","3/1/2020 - 3/31/2020, Every day, Daily Average",1596,1154,2206
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","490","Vila Yara","3/1/2020 - 3/31/2020, Every day, Daily Average",1717,1207,2440
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","491","Bussocaba City","3/1/2020 - 3/31/2020, Every day, Daily Average",2080,1535,2817
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","492","Nova Granada","3/1/2020 - 3/31/2020, Every day, Daily Average",1699,1238,2331
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","493","Recanto das Rosas","3/1/2020 - 3/31/2020, Every day, Daily Average",2020,1555,2623
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","494","Jardim Novo Osasco","3/1/2020 - 3/31/2020, Every day, Daily Average",2206,1678,2899
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","495","Jardim Veloso","3/1/2020 - 3/31/2020, Every day, Daily Average",1807,1369,2384
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","496","Quitaúna","3/1/2020 - 3/31/2020, Every day, Daily Average",1722,1291,2295
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","497","Jardim Piratininga","3/1/2020 - 3/31/2020, Every day, Daily Average",1496,1080,2070
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","498","Presidente Altino","3/1/2020 - 3/31/2020, Every day, Daily Average",1322,933,1872
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","499","Munhoz Junior","3/1/2020 - 3/31/2020, Every day, Daily Average",1303,985,1722
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","500","Rochdale","3/1/2020 - 3/31/2020, Every day, Daily Average",1141,850,1531
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","501","Mutinga","3/1/2020 - 3/31/2020, Every day, Daily Average",975,709,1340
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","502","Três Montanhas","3/1/2020 - 3/31/2020, Every day, Daily Average",1320,975,1786
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","503","Ribeirão Itaqui","3/1/2020 - 3/31/2020, Every day, Daily Average",2070,1595,2685
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","504","Jandira","3/1/2020 - 3/31/2020, Every day, Daily Average",2606,2042,3325
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","505","Ribeirão das Pombas","3/1/2020 - 3/31/2020, Every day, Daily Average",2957,2253,3880
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","506","Granja Viana","3/1/2020 - 3/31/2020, Every day, Daily Average",2203,1718,2824
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","507","Fernando Nobre","3/1/2020 - 3/31/2020, Every day, Daily Average",2529,1976,3236
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","508","Cotia","3/1/2020 - 3/31/2020, Every day, Daily Average",2931,2316,3709
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","512","Vargem Grande Paulista","3/1/2020 - 3/31/2020, Every day, Daily Average",3376,2860,3983
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","514","Itapevi","3/1/2020 - 3/31/2020, Every day, Daily Average",2559,2013,3252
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","515","Amador Bueno","3/1/2020 - 3/31/2020, Every day, Daily Average",2218,1712,2872
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","516","Santana de Parnaíba","3/1/2020 - 3/31/2020, Every day, Daily Average",2194,1652,2912
